model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
coatnet_1_rw_224,64,16,bf16,11.923824310302734,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,64,16,fp16,10.54145622253418,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,64,16,fp32,12.265071868896484,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,64,32,bf16,15.510031700134276,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,64,32,fp16,13.7566556930542,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,64,32,fp32,18.26881599426269,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,64,64,bf16,23.186464309692383,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,64,64,fp16,20.1397762298584,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,64,64,fp32,30.89324760437012,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,16,bf16,22.405935287475582,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,16,fp16,18.907615661621094,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,16,fp32,27.739904403686523,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,32,bf16,36.97740936279297,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,32,fp16,31.064048767089844,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,32,fp32,53.722206115722656,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,64,bf16,68.65894317626953,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,64,fp16,58.730464935302734,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,128,64,fp32,111.4651336669922,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,16,bf16,59.36019134521485,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,16,fp16,51.41913604736328,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,16,fp32,100.25331115722656,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,32,bf16,117.46395111083984,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,32,fp16,102.75382232666016,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,32,fp32,244.96055603027344,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_5070,12,
coatnet_1_rw_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,16,bf16,16.536239624023438,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,16,fp16,14.908559799194336,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,16,fp32,19.0076961517334,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,32,bf16,22.50641632080078,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,32,fp16,19.88339233398437,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,32,fp32,28.935039520263672,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,64,bf16,36.47343826293945,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,64,fp16,31.79489517211914,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,64,64,fp32,52.02308654785156,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,16,bf16,34.999359130859375,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,16,fp16,29.15507125854492,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,16,fp32,47.25262451171875,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,32,bf16,57.56779098510742,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,32,fp16,49.54484939575195,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,32,fp32,91.13345336914062,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,64,bf16,111.6155014038086,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,64,fp16,97.0842056274414,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,128,64,fp32,189.756103515625,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,16,bf16,95.2170867919922,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,16,fp16,82.91758728027344,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,16,fp32,156.4662628173828,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,32,bf16,184.9705352783203,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,32,fp16,163.71324157714844,False,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_5070,12,
coatnet_2_rw_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,16,bf16,14.83521556854248,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,16,fp16,14.63308811187744,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,16,fp32,22.03751945495605,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,32,bf16,18.75436782836914,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,32,fp16,18.4768009185791,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,32,fp32,32.101951599121094,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,64,bf16,24.67663955688477,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,64,fp16,24.556079864501957,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,64,64,fp32,53.32865524291992,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,16,bf16,23.957935333251957,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,16,fp16,23.8255672454834,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,16,fp32,59.256080627441406,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,32,bf16,37.447696685791016,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,32,fp16,37.37728118896485,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,32,fp32,110.84033966064452,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,64,bf16,66.4324951171875,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,64,fp16,66.35569763183594,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,128,64,fp32,219.80242919921875,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,16,bf16,53.31355285644531,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,16,fp16,53.13836669921875,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,16,fp32,185.2158203125,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,32,bf16,99.8334732055664,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,32,fp16,99.45750427246094,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,32,fp32,369.4056396484375,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,64,bf16,201.5406036376953,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,64,fp16,201.43115234375,False,NVIDIA_GeForce_RTX_5070,12,
convnext_base,224,64,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,16,bf16,27.30936050415039,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,16,fp16,27.10207939147949,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,16,fp32,39.61964797973633,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,32,bf16,33.20529556274414,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,32,fp16,33.07780838012695,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,32,fp32,60.33575820922852,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,64,bf16,45.520111083984375,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,64,fp16,45.3959846496582,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,64,64,fp32,101.41985321044922,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,16,bf16,44.76559829711914,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,16,fp16,44.65241622924805,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,16,fp32,112.4358367919922,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,32,bf16,70.59149169921875,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,32,fp16,70.42768096923828,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,32,fp32,213.6473693847656,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,64,bf16,126.75577545166016,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,64,fp16,126.33806610107422,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,128,64,fp32,417.08685302734375,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,16,bf16,101.10921478271484,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,16,fp16,100.916259765625,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,16,fp32,347.720703125,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,32,bf16,191.79791259765625,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,32,fp16,191.1617584228516,False,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,32,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,64,bf16,,True,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,64,fp16,,True,NVIDIA_GeForce_RTX_5070,12,
convnext_large,224,64,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,16,bf16,12.50716781616211,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,16,fp16,12.374544143676758,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,16,fp32,15.86513614654541,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,32,bf16,17.348031997680664,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,32,fp16,17.17812728881836,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,32,fp32,22.843055725097656,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,64,bf16,26.07796859741211,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,64,fp16,25.986352920532227,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,64,64,fp32,36.0635986328125,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,128,16,bf16,16.352752685546875,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,128,16,fp16,16.24550437927246,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,128,16,fp32,40.89031982421875,False,NVIDIA_GeForce_RTX_5070,12,
