model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
beit_large_patch16_224,64,16,bf16,37.52755355834961,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,64,16,fp16,36.890625,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,64,16,fp32,56.14591979980469,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,64,32,bf16,47.604225158691406,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,64,32,fp16,46.86950302124024,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,64,32,fp32,91.04844665527344,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,64,64,bf16,69.0544662475586,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,64,64,fp16,67.9515380859375,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,64,64,fp32,152.77005004882812,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,16,bf16,69.75129699707031,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,16,fp16,68.85115051269531,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,16,fp32,152.8785858154297,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,32,bf16,110.32371520996094,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,32,fp16,108.40817260742188,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,32,fp32,286.75634765625,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,64,bf16,189.5239715576172,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,64,fp16,183.5985412597656,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,128,64,fp32,559.4034423828125,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,16,bf16,159.9067840576172,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,16,fp16,152.79872131347656,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,16,fp32,432.1365966796875,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,32,bf16,278.4061279296875,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,32,fp16,271.16339111328125,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,32,fp32,803.8367919921875,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,64,bf16,518.4839477539062,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,64,fp16,510.7034912109375,False,NVIDIA_GeForce_RTX_3090_Ti,24,
beit_large_patch16_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,16,bf16,7.078911781311035,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,16,fp16,6.520287990570068,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,16,fp32,8.003071784973145,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,32,bf16,9.559040069580078,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,32,fp16,8.543744087219238,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,32,fp32,11.990015983581545,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,64,bf16,14.05072021484375,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,64,fp16,12.256256103515623,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,64,64,fp32,19.794944763183597,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,128,16,bf16,13.587967872619627,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,128,16,fp16,11.989503860473633,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,128,16,fp32,18.027008056640625,False,NVIDIA_GeForce_RTX_3090_Ti,24,
coatnet_0_rw_224,128,32,bf16,22.48031997680664,False,NVIDIA_GeForce_RTX_3090_Ti,24,
