model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
beit_large_patch16_224,64,16,bf16,96.23040008544922,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,64,16,fp16,94.81932830810548,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,64,16,fp32,137.98297119140625,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,64,32,bf16,125.86444854736328,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,64,32,fp16,124.06886291503906,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,64,32,fp32,214.65907287597656,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,64,64,bf16,180.5091857910156,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,64,64,fp16,177.0608673095703,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,64,64,fp32,364.1839599609375,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,16,bf16,181.01145935058597,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,16,fp16,178.24205017089844,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,16,fp32,365.6467895507813,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,32,bf16,286.9068908691406,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,32,fp16,285.3968811035156,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,32,fp32,664.5519409179688,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,64,bf16,493.580810546875,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,64,fp16,495.6805114746094,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,128,64,fp32,,True,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,16,bf16,415.5566101074219,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,16,fp16,408.93695068359375,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,16,fp32,1044.3140869140625,False,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,32,bf16,,True,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,32,fp16,,True,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_3060,12,
beit_large_patch16_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,16,bf16,14.133135795593262,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,16,fp16,12.809712409973145,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,16,fp32,17.627647399902344,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,32,bf16,20.363264083862305,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,32,fp16,18.03878402709961,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,32,fp32,28.198400497436523,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,64,bf16,33.105247497558594,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,64,fp16,29.111215591430664,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,64,64,fp32,49.44537734985352,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,128,16,bf16,31.35841560363769,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,128,16,fp16,27.639631271362305,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,128,16,fp32,43.976192474365234,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,128,32,bf16,53.65862274169922,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,128,32,fp16,46.77622222900391,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,128,32,fp32,80.33427429199219,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,128,64,bf16,98.8922882080078,False,NVIDIA_GeForce_RTX_3060,12,
coatnet_0_rw_224,128,64,fp16,84.07027435302734,False,NVIDIA_GeForce_RTX_3060,12,
