model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
beit_large_patch16_224,64,16,bf16,58.03875350952149,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,64,16,fp16,56.71150588989258,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,64,16,fp32,84.0169906616211,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,64,32,bf16,70.20442962646484,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,64,32,fp16,70.02629089355469,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,64,32,fp32,120.12606048583984,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,64,64,bf16,96.21355438232422,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,64,64,fp16,95.67385864257812,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,64,64,fp32,199.7486572265625,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,16,bf16,96.29888153076172,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,16,fp16,95.82901000976562,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,16,fp32,200.0256805419922,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,32,bf16,149.4721221923828,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,32,fp16,149.13848876953125,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,32,fp32,363.3316345214844,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,64,bf16,265.06427001953125,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,64,fp16,262.5193176269531,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,128,64,fp32,685.0784912109375,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,16,bf16,220.8143768310547,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,16,fp16,219.07562255859372,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,16,fp32,551.0908813476562,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,32,bf16,413.8806457519531,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,32,fp16,409.9551086425781,False,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_5060_Ti,16,
beit_large_patch16_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,16,bf16,9.185152053833008,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,16,fp16,8.036399841308594,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,16,fp32,9.404959678649902,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,32,bf16,11.40345573425293,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,32,fp16,10.036735534667969,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,32,fp32,13.617424011230469,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,64,bf16,17.65782356262207,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,64,fp16,15.219200134277344,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,64,64,fp32,24.706144332885746,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,16,bf16,17.015920639038086,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,16,fp16,14.0829439163208,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,16,fp32,21.868064880371094,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,32,bf16,28.31929588317871,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,32,fp16,23.822895050048828,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,32,fp32,44.2918701171875,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,64,bf16,56.21992111206055,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,64,fp16,47.9752311706543,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,128,64,fp32,91.1594696044922,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,16,bf16,46.70270538330078,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,16,fp16,40.18791961669922,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,16,fp32,78.01313781738281,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,32,bf16,93.32052612304688,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,32,fp16,81.2231216430664,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,32,fp32,160.45960998535156,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,64,bf16,190.3152313232422,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,64,fp16,168.38626098632812,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_0_rw_224,224,64,fp32,325.0042419433594,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,16,bf16,14.880847930908203,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,16,fp16,13.323823928833008,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,16,fp32,15.673727989196776,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,32,bf16,18.98942375183105,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,32,fp16,17.005712509155273,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,32,fp32,23.826112747192383,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,64,bf16,30.80086326599121,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,64,fp16,26.723407745361328,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,64,64,fp32,42.7322883605957,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,128,16,bf16,29.007007598876957,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,128,16,fp16,25.00564765930176,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,128,16,fp32,38.61824035644531,False,NVIDIA_GeForce_RTX_5060_Ti,16,
coatnet_1_rw_224,128,32,bf16,49.44907379150391,False,NVIDIA_GeForce_RTX_5060_Ti,16,
