model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
coatnet_0_rw_224,224,16,fp16,26.776575088500977,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_0_rw_224,224,16,fp32,49.80223846435547,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_0_rw_224,224,32,bf16,58.80883026123047,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_0_rw_224,224,32,fp16,52.94847869873047,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_0_rw_224,224,32,fp32,100.17024230957033,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_0_rw_224,224,64,bf16,117.11078643798828,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_0_rw_224,224,64,fp16,105.42950439453124,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_0_rw_224,224,64,fp32,205.559814453125,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,16,bf16,10.603008270263672,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,16,fp16,10.018303871154783,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,16,fp32,11.501567840576172,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,32,bf16,13.58028793334961,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,32,fp16,12.545536041259766,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,32,fp32,16.67430305480957,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,64,bf16,20.681215286254883,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,64,fp16,18.967552185058597,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,64,64,fp32,27.96441650390625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,16,bf16,19.63520050048828,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,16,fp16,18.090496063232425,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,16,fp32,25.501184463500977,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,32,bf16,32.43315124511719,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,32,fp16,29.61408042907715,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,32,fp32,48.97536087036133,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,64,bf16,61.28742218017578,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,64,fp16,56.17254257202149,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,128,64,fp32,99.73350524902344,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,16,bf16,52.8430061340332,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,16,fp16,48.68454360961914,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,16,fp32,88.77619171142578,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,32,bf16,101.78457641601562,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,32,fp16,94.1511688232422,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,32,fp32,177.04396057128906,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,64,bf16,201.3506622314453,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,64,fp16,186.16525268554688,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_1_rw_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,64,16,bf16,14.879743576049805,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,64,16,fp16,14.104063987731934,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,64,16,fp32,16.716800689697266,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,64,32,bf16,19.917823791503903,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
