model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
beit_large_patch16_224,64,16,bf16,47.92627334594727,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,64,16,fp16,46.882720947265625,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,64,16,fp32,64.91228485107422,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,64,32,bf16,63.00467300415039,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,64,32,fp16,62.78911972045898,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,64,32,fp32,99.80462646484376,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,64,64,bf16,94.5448989868164,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,64,64,fp16,91.61062622070312,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,64,64,fp32,154.640380859375,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,16,bf16,94.84697723388672,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,16,fp16,92.37042999267578,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,16,fp32,155.1498260498047,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,32,bf16,124.8384017944336,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,32,fp16,125.16190338134766,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,32,fp32,286.9478454589844,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,64,bf16,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,64,fp16,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,128,64,fp32,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,16,bf16,198.2935028076172,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,16,fp16,191.60525512695312,False,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,16,fp32,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,32,bf16,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,32,fp16,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_3080,10,
beit_large_patch16_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,16,bf16,8.231424331665039,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,16,fp16,7.553023815155029,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,16,fp32,9.605119705200195,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,32,bf16,11.387392044067385,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,32,fp16,10.175999641418455,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,32,fp32,14.448127746582031,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,64,bf16,16.832368850708008,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,64,fp16,14.758399963378906,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,64,64,fp32,24.296287536621094,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,16,bf16,16.124319076538086,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,16,fp16,14.228992462158203,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,16,fp32,21.96222305297852,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,32,bf16,26.61324882507324,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,32,fp16,23.19923210144043,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,32,fp32,39.22983932495117,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,64,bf16,47.898624420166016,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,64,fp16,41.6629753112793,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,128,64,fp32,73.58515167236328,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,224,16,bf16,42.13595199584961,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,224,16,fp16,36.93260955810547,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,224,16,fp32,66.84056091308594,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,224,32,bf16,75.31861114501953,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,224,32,fp16,65.74534606933594,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,224,32,fp32,126.68819427490234,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,224,64,bf16,144.5729217529297,False,NVIDIA_GeForce_RTX_3080,10,
coatnet_0_rw_224,224,64,fp16,127.17670440673828,False,NVIDIA_GeForce_RTX_3080,10,
