model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
beit_large_patch16_224,64,16,bf16,28.746063232421875,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,64,16,fp16,28.38232040405273,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,64,16,fp32,41.46137619018555,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,64,32,bf16,34.91038513183594,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,64,32,fp16,34.78294372558594,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,64,32,fp32,58.29235076904297,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,64,64,bf16,45.80516815185547,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,64,64,fp16,45.51820755004883,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,64,64,fp32,93.03606414794922,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,16,bf16,46.3087043762207,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,16,fp16,46.13515090942383,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,16,fp32,94.66365051269533,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,32,bf16,69.3954086303711,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,32,fp16,69.09407806396484,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,32,fp32,161.27137756347656,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,64,bf16,117.979248046875,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,64,fp16,117.66095733642578,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,128,64,fp32,291.3917236328125,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,16,bf16,99.29422760009766,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,16,fp16,98.58740997314452,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,16,fp32,233.9949951171875,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,32,bf16,181.73231506347656,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,32,fp16,181.31756591796875,False,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_5080,16,
beit_large_patch16_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,16,bf16,5.883935928344727,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,16,fp16,5.243535995483398,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,16,fp32,5.878592014312744,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,32,bf16,6.94052791595459,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,32,fp16,6.239727973937988,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,32,fp32,8.026047706604004,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,64,bf16,9.78916835784912,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,64,fp16,8.63811206817627,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,64,64,fp32,12.443535804748535,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,128,16,bf16,9.656240463256836,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,128,16,fp16,8.30339241027832,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,128,16,fp32,11.452943801879885,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,128,32,bf16,14.760160446166992,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,128,32,fp16,12.349200248718262,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,128,32,fp32,21.1104793548584,False,NVIDIA_GeForce_RTX_5080,16,
coatnet_0_rw_224,128,64,bf16,26.328367233276367,False,NVIDIA_GeForce_RTX_5080,16,
