model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
beit_large_patch16_224,64,16,bf16,38.62054443359375,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,64,16,fp16,38.39436721801758,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,64,16,fp32,50.46979141235352,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,64,32,bf16,45.21676635742188,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,64,32,fp16,44.60646438598633,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,64,32,fp32,67.56454467773438,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,64,64,bf16,58.27724838256836,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,64,64,fp16,57.98588943481445,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,64,64,fp32,109.18911743164062,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,16,bf16,58.53081512451172,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,16,fp16,58.27260971069336,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,16,fp32,108.9771499633789,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,32,bf16,87.59654235839844,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,32,fp16,87.04460906982422,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,32,fp32,184.8668212890625,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,64,bf16,143.37374877929688,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,64,fp16,142.51622009277344,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,128,64,fp32,329.4115905761719,False,NVIDIA_GeForce_RTX_4080,16,
beit_large_patch16_224,224,16,bf16,121.24515533447266,False,NVIDIA_GeForce_RTX_4080,16,
