model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
beit_large_patch16_224,64,16,bf16,54.62271881103516,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,64,16,fp16,54.58124923706055,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,64,16,fp32,76.600830078125,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,64,32,bf16,67.63520050048828,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,64,32,fp16,67.21126556396484,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,64,32,fp32,111.0645751953125,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,64,64,bf16,90.2128677368164,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,64,64,fp16,88.79615783691406,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,64,64,fp32,181.8603515625,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,16,bf16,90.13606262207033,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,16,fp16,88.34815979003906,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,16,fp32,180.2659912109375,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,32,bf16,135.8172149658203,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,32,fp16,135.49107360839844,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,32,fp32,311.3605041503906,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,64,bf16,238.5450439453125,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,64,fp16,237.7671813964844,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,128,64,fp32,,True,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,16,bf16,196.347900390625,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,16,fp16,195.6295623779297,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,16,fp32,469.2510681152344,False,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,32,bf16,,True,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,32,fp16,,True,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_4070,12,
beit_large_patch16_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,16,bf16,9.012736320495604,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,16,fp16,8.407039642333984,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,16,fp32,9.248767852783203,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,32,bf16,11.906047821044922,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,32,fp16,10.887167930603027,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,32,fp32,13.243904113769531,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,64,bf16,16.563199996948242,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,64,fp16,14.735872268676758,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,64,64,fp32,22.58964729309082,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,16,bf16,15.458304405212402,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,16,fp16,13.992959976196287,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,16,fp32,20.726783752441406,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,32,bf16,26.547712326049805,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,32,fp16,23.3308162689209,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,32,fp32,41.44844818115234,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,64,bf16,51.55942535400391,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,64,fp16,45.64019012451172,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,128,64,fp32,84.21068572998047,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,16,bf16,42.37670516967773,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,16,fp16,37.579776763916016,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,16,fp32,71.97235107421875,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,32,bf16,84.06425476074219,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,32,fp16,75.11859130859375,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,32,fp32,145.18528747558594,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,64,bf16,170.23744201660156,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,64,fp16,152.14950561523438,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_0_rw_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,16,bf16,13.612544059753418,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,16,fp16,12.661248207092283,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,16,fp32,15.18233585357666,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,32,bf16,18.40537643432617,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,32,fp16,16.997888565063477,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,32,fp32,22.88025665283203,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,64,bf16,28.91315269470215,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,64,fp16,26.54156875610352,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,64,64,fp32,39.79212951660156,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,16,bf16,27.09862327575684,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,16,fp16,24.79974365234375,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,16,fp32,36.94489669799805,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,32,bf16,45.9156494140625,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,32,fp16,41.93945693969727,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,32,fp32,72.43929290771484,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,64,bf16,88.20889282226562,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,64,fp16,80.62156677246094,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,128,64,fp32,145.48326110839844,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,16,bf16,73.68038177490234,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,16,fp16,67.69407653808594,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,16,fp32,128.8258514404297,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,32,bf16,145.2349395751953,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,32,fp16,133.32684326171875,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,32,fp32,489.5098876953125,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_4070,12,
coatnet_1_rw_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,16,bf16,19.540992736816406,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,16,fp16,18.43456077575684,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,16,fp32,22.77887916564941,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,32,bf16,27.255807876586918,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,32,fp16,25.25542449951172,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,32,fp32,35.41657638549805,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,64,bf16,43.24198532104492,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,64,fp16,39.68716812133789,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,64,64,fp32,62.99801635742188,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,16,bf16,39.89503860473633,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,16,fp16,36.65561676025391,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,16,fp32,57.89184188842773,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,32,bf16,69.8572769165039,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,32,fp16,64.03890991210938,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,32,fp32,112.63641357421876,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,64,bf16,137.90106201171875,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,64,fp16,126.4563217163086,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,128,64,fp32,284.4083251953125,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,16,bf16,114.05773162841795,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,16,fp16,104.80178833007812,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,16,fp32,198.71539306640625,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,32,bf16,223.37741088867188,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,32,fp16,206.00575256347656,False,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_4070,12,
coatnet_2_rw_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,16,bf16,18.61580848693848,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,16,fp16,18.53593635559082,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,16,fp32,26.03264045715332,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,32,bf16,23.059968948364254,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,32,fp16,23.012863159179688,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,32,fp32,42.68390274047852,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,64,bf16,32.03635025024414,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,64,fp16,31.81875228881836,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,64,64,fp32,74.60095977783203,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,16,bf16,31.33286476135254,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,16,fp16,31.059968948364254,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,16,fp32,88.24729919433594,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,32,bf16,48.2790412902832,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,32,fp16,48.03276824951172,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,32,fp32,168.92518615722656,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,64,bf16,85.78508758544922,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,64,fp16,85.16505432128906,False,NVIDIA_GeForce_RTX_4070,12,
convnext_base,128,64,fp32,298.3598022460937,False,NVIDIA_GeForce_RTX_4070,12,
